organic_modifier_percentage,organic_modifier,additive,additive_concentration_mM,pH_aq,name,logIE,instrument,source,in_model_190714,logIE_pred,error_abs,viscosity,surface_tension,polarity_index,pH.aq.,NH4,SPLIT,solvent,SMILES
50,MeOH,ammonia,52,10.7,4-aminophenol,-0.28,Agilent XCT,ESI,TRUE,0.673349385,0.953349385,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,c1cc(ccc1N)O
50,MeOH,ammonia,52,10.7,indazole,1.8,Agilent XCT,ESI,TRUE,1.423541288,0.376458712,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,c1ccc2c(c1)cn[nH]2
50,MeOH,ammonia,52,10.7,2-acetamido-5-nitrothiazole,0.41,Agilent XCT,ESI,TRUE,0.652535324,0.242535324,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,CC(=Nc1ncc(N(=O)=O)s1)O
50,MeOH,ammonia,52,10.7,AMPA,-1.49,Agilent XCT,ESI,TRUE,-0.82633218,0.66366782,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,C(N)P(=O)(O)O
50,MeOH,ammonia,52,10.7,aldicarb-sulfone,0.07,Agilent XCT,ESI,TRUE,2.125375771,2.055375771,1.603630919,31.862825,7.65,10.7,1,FALSE,MeOH/0.1% NH3 50/50,CC(C)(/C=N/OC(=NC)O)S(=O)(=O)C
50,MeOH,ammonia,52,10.7,bifenthrin,-0.17,Agilent XCT,ESI,TRUE,-0.029320498,0.140679502,1.603630919,31.862825,7.65,10.7,1,FALSE,MeOH/0.1% NH3 50/50,Cc1c(cccc1c1ccccc1)COC(=O)C1C(/C=C(/C(F)(F)F)\Cl)C1(C)C
50,MeOH,ammonia,52,10.7,p-anisaldehyde,1.14,Agilent XCT,ESI,TRUE,0.947348359,0.192651641,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,COc1ccc(cc1)C=O
50,MeOH,ammonia,52,10.7,4-hydroxybenzaldehyde,1.39,Agilent XCT,ESI,TRUE,0.935872143,0.454127857,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,c1cc(ccc1C=O)O
50,MeOH,ammonia,52,10.7,cinnamic acid,-0.88,Agilent XCT,ESI,TRUE,-0.222244722,0.657755278,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,c1ccc(cc1)/C=C/C(=O)O
50,MeOH,ammonia,52,10.7,scopolamine,3.26,Agilent XCT,ESI,TRUE,3.523768877,0.263768877,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,CN1[C@@H]2CC(C[C@H]1[C@H]1[C@@H]2O1)OC(=O)[C@H](CO)c1ccccc1
50,MeOH,ammonia,52,10.7,cyanophenphos,1.78,Agilent XCT,ESI,TRUE,2.208724806,0.428724806,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,CCOP(=S)(c1ccccc1)Oc1ccc(cc1)C#N
50,MeOH,ammonia,52,10.7,metamitrone,2.02,Agilent XCT,ESI,TRUE,2.958121114,0.938121114,1.603630919,31.862825,7.65,10.7,1,FALSE,MeOH/0.1% NH3 50/50,Cc1nnc(c2ccccc2)c(=O)n1N
50,MeOH,ammonia,52,10.7,isoproturon,3.14,Agilent XCT,ESI,TRUE,3.357132653,0.217132653,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,CC(C)c1ccc(cc1)NC(=O)N(C)C
50,MeOH,ammonia,52,10.7,alachlor,1.96,Agilent XCT,ESI,TRUE,2.257294543,0.297294543,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,CCc1cccc(CC)c1N(COC)C(=O)CCl
50,MeOH,ammonia,52,10.7,normetanephrine,1.35,Agilent XCT,ESI,TRUE,1.170900874,0.179099126,1.603630919,31.862825,7.65,10.7,1,FALSE,MeOH/0.1% NH3 50/50,COc1cc(ccc1O)C(CN)O
50,MeOH,ammonia,52,10.7,tetraconazole,2.95,Agilent XCT,ESI,TRUE,3.049508859,0.099508859,1.603630919,31.862825,7.65,10.7,1,TRUE,MeOH/0.1% NH3 50/50,c1cc(C(Cn2cncn2)COC(C(F)F)(F)F)c(cc1Cl)Cl
50,MeOH,ammonium acetate,10,6.77,tetraethylammonium,3.83,Agilent XCT,ESI,TRUE,3.821758581,0.008241419,1.603630919,31.862825,7.65,6.77,1,FALSE,MeOH/10 mM AmAc 50/50,CC[N+](CC)(CC)CC
50,MeOH,ammonium acetate,10,6.77,2-Cl-C6H4-P2(pyrr),4.5,Agilent XCT,ESI,TRUE,4.708005937,0.208005937,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1ccc(c(c1)Cl)N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1
50,MeOH,ammonium acetate,10,6.77,4-CF3-C6H4-P(pyrr),4.16,Agilent XCT,ESI,TRUE,4.144227226,0.015772774,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,C1CCN(C1)P(=Nc1ccc(cc1)C(F)(F)F)(N1CCCC1)N1CCCC1
50,MeOH,ammonium acetate,10,6.77,tetrapropylammonium,3.39,Agilent XCT,ESI,TRUE,3.559538582,0.169538582,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CCC[N+](CCC)(CCC)CCC
50,MeOH,ammonium acetate,10,6.77,tripropylamine,2.07,Agilent XCT,ESI,TRUE,2.676271379,0.606271379,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CCCN(CCC)CCC
50,MeOH,ammonium acetate,10,6.77,pyridine,1.23,Agilent XCT,ESI,TRUE,1.070100816,0.159899184,1.603630919,31.862825,7.65,6.77,1,FALSE,MeOH/10 mM AmAc 50/50,c1ccncc1
50,MeOH,ammonium acetate,10,6.77,pyrrolidine,2.43,Agilent XCT,ESI,TRUE,2.499880496,0.069880496,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,C1CCNC1
50,MeOH,ammonium acetate,10,6.77,diethylamine,2.45,Agilent XCT,ESI,TRUE,2.541843979,0.091843979,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CCNCC
50,MeOH,ammonium acetate,10,6.77,"3-methoxy-N,N-dimethylaniline",1.96,Agilent XCT,ESI,TRUE,1.843630516,0.116369484,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CN(C)c1cccc(c1)OC
50,MeOH,ammonium acetate,10,6.77,2-aminopyridine,1.17,Agilent XCT,ESI,TRUE,1.575649176,0.405649176,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1ccnc(c1)N
50,MeOH,ammonium acetate,10,6.77,"4-dimethylamino-N,N-dimethylaniline",2.15,Agilent XCT,ESI,TRUE,2.546274954,0.396274954,1.603630919,31.862825,7.65,6.77,1,FALSE,MeOH/10 mM AmAc 50/50,CN(C)c1ccc(cc1)N(C)C
50,MeOH,ammonium acetate,10,6.77,reserpine,3.88,Agilent XCT,ESI,TRUE,4.00012285,0.12012285,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,COc1ccc2c3CCN4C[C@H]5C[C@H]([C@@H]([C@H]([C@H]5C[C@@H]4c3[nH]c2c1)C(=O)OC)OC)OC(=O)c1cc(c(c(c1)OC)OC)OC
50,MeOH,ammonium acetate,10,6.77,glutamine,1.32,Agilent XCT,ESI,TRUE,1.503062299,0.183062299,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,C(CC(=N)O)[C@@H](C(=O)O)N
50,MeOH,ammonium acetate,10,6.77,alpha-alanine,1,Agilent XCT,ESI,TRUE,1.08857017,0.08857017,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CC(C(=O)O)N
50,MeOH,ammonium acetate,10,6.77,Phe-Phe-Phe-Phe,3.26,Agilent XCT,ESI,TRUE,3.539608439,0.279608439,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1ccc(cc1)CC(C(=NC(Cc1ccccc1)C(=NC(Cc1ccccc1)C(=NC(Cc1ccccc1)C(=O)O)O)O)O)N
50,MeOH,ammonium acetate,10,6.77,"1,10-phenanthroline",2.82,Agilent XCT,ESI,TRUE,2.913285071,0.093285071,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1cc2ccc3cccnc3c2nc1
50,MeOH,ammonium acetate,10,6.77,"N,N-dimethyl-4-[2-[4-[(triphenylphosphoranylidene)amino]phenyl]diazenyl]-benzenamine",3.54,Agilent XCT,ESI,TRUE,3.658203619,0.118203619,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CN(C)c1ccc(cc1)/N=N/c1ccc(cc1)N=P(c1ccccc1)(c1ccccc1)c1ccccc1
50,MeOH,ammonium acetate,10,6.77,"4-[2-[4-[(diphenyl-1-pyrrolidinylphosphoranylidene)amino]phenyl]diazenyl]-N,N-dimethyl-benzenamine",3.84,Agilent XCT,ESI,TRUE,3.780413628,0.059586372,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CN(C)c1ccc(cc1)/N=N/c1ccc(cc1)N=P(c1ccccc1)(c1ccccc1)N1CCCC1
50,MeOH,ammonium acetate,10,6.77,4-[2-(4-nitrophenyl)diazenyl]-N-(phenyldi-1-pyrrolidinylphosphoranylidene)benzenamine,3.95,Agilent XCT,ESI,TRUE,4.025796866,0.075796866,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1ccc(cc1)P(=Nc1ccc(cc1)/N=N/c1ccc(cc1)N(=O)=O)(N1CCCC1)N1CCCC1
50,MeOH,ammonium acetate,10,6.77,3-methoxycatechol,0.27,Agilent XCT,ESI,TRUE,-0.012292799,0.282292799,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,COc1cccc(c1O)O
50,MeOH,ammonium acetate,10,6.77,4-methoxypyridine,1.57,Agilent XCT,ESI,TRUE,1.510381834,0.059618166,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,COc1ccncc1
50,MeOH,ammonium acetate,10,6.77,phthalic acid,1.09,Agilent XCT,ESI,TRUE,1.156283541,0.066283541,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1ccc(c(c1)C(=O)O)C(=O)O
50,MeOH,ammonium acetate,10,6.77,4-aminophenol,1.32,Agilent XCT,ESI,TRUE,1.102838439,0.217161561,1.603630919,31.862825,7.65,6.77,1,FALSE,MeOH/10 mM AmAc 50/50,c1cc(ccc1N)O
50,MeOH,ammonium acetate,10,6.77,indazole,1.42,Agilent XCT,ESI,TRUE,1.398279621,0.021720379,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1ccc2c(c1)cn[nH]2
50,MeOH,ammonium acetate,10,6.77,2-acetamido-5-nitrothiazole,-0.08,Agilent XCT,ESI,TRUE,0.536774254,0.616774254,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CC(=Nc1ncc(N(=O)=O)s1)O
50,MeOH,ammonium acetate,10,6.77,AMPA,0.32,Agilent XCT,ESI,TRUE,-0.216773767,0.536773767,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,C(N)P(=O)(O)O
50,MeOH,ammonium acetate,10,6.77,aldicarb-sulfone,1.79,Agilent XCT,ESI,TRUE,2.218052437,0.428052437,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CC(C)(/C=N/OC(=NC)O)S(=O)(=O)C
50,MeOH,ammonium acetate,10,6.77,thiophanate-methyl,2.74,Agilent XCT,ESI,TRUE,3.150656104,0.410656104,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,COC(=NC(=Nc1ccccc1N=C(N=C(O)OC)S)S)O
50,MeOH,ammonium acetate,10,6.77,bifenthrin,0.16,Agilent XCT,ESI,TRUE,0.235434795,0.075434795,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,Cc1c(cccc1c1ccccc1)COC(=O)C1C(/C=C(/C(F)(F)F)\Cl)C1(C)C
50,MeOH,ammonium acetate,10,6.77,phenthoate,2.44,Agilent XCT,ESI,TRUE,2.425855238,0.014144762,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CCOC(=O)C(c1ccccc1)SP(=S)(OC)OC
50,MeOH,ammonium acetate,10,6.77,p-anisaldehyde,0.99,Agilent XCT,ESI,TRUE,0.919418963,0.070581037,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,COc1ccc(cc1)C=O
50,MeOH,ammonium acetate,10,6.77,4-hydroxybenzaldehyde,0.85,Agilent XCT,ESI,TRUE,0.900369405,0.050369405,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1cc(ccc1C=O)O
50,MeOH,ammonium acetate,10,6.77,cinnamic acid,0.12,Agilent XCT,ESI,TRUE,0.279754802,0.159754802,1.603630919,31.862825,7.65,6.77,1,FALSE,MeOH/10 mM AmAc 50/50,c1ccc(cc1)/C=C/C(=O)O
50,MeOH,ammonium acetate,10,6.77,scopolamine,3.28,Agilent XCT,ESI,TRUE,3.539508092,0.259508092,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CN1[C@@H]2CC(C[C@H]1[C@H]1[C@@H]2O1)OC(=O)[C@H](CO)c1ccccc1
50,MeOH,ammonium acetate,10,6.77,cyanophenphos,2.44,Agilent XCT,ESI,TRUE,2.535743814,0.095743814,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CCOP(=S)(c1ccccc1)Oc1ccc(cc1)C#N
50,MeOH,ammonium acetate,10,6.77,metamitrone,2.06,Agilent XCT,ESI,TRUE,2.820672911,0.760672911,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,Cc1nnc(c2ccccc2)c(=O)n1N
50,MeOH,ammonium acetate,10,6.77,isoproturon,3.2,Agilent XCT,ESI,TRUE,3.395956,0.195956,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CC(C)c1ccc(cc1)NC(=O)N(C)C
50,MeOH,ammonium acetate,10,6.77,alachlor,2.31,Agilent XCT,ESI,TRUE,2.352084127,0.042084127,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,CCc1cccc(CC)c1N(COC)C(=O)CCl
50,MeOH,ammonium acetate,10,6.77,normetanephrine,1.13,Agilent XCT,ESI,TRUE,1.321003054,0.191003054,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,COc1cc(ccc1O)C(CN)O
50,MeOH,ammonium acetate,10,6.77,tetraconazole,2.3,Agilent XCT,ESI,TRUE,2.912894998,0.612894998,1.603630919,31.862825,7.65,6.77,1,TRUE,MeOH/10 mM AmAc 50/50,c1cc(C(Cn2cncn2)COC(C(F)F)(F)F)c(cc1Cl)Cl
50,MeOH,ammonium formate,10,6.8,tetraethylammonium,3.83,Agilent XCT,ESI,TRUE,3.824728581,0.005271419,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CC[N+](CC)(CC)CC
50,MeOH,ammonium formate,10,6.8,2-Cl-C6H4-P2(pyrr),4.34,Agilent XCT,ESI,TRUE,4.723470222,0.383470222,1.603630919,31.862825,7.65,6.8,1,FALSE,MeOH/10 mM AmFor 50/50,c1ccc(c(c1)Cl)N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1
50,MeOH,ammonium formate,10,6.8,4-CF3-C6H4-P(pyrr),4.01,Agilent XCT,ESI,TRUE,4.114158893,0.104158893,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,C1CCN(C1)P(=Nc1ccc(cc1)C(F)(F)F)(N1CCCC1)N1CCCC1
50,MeOH,ammonium formate,10,6.8,tetrapropylammonium,3.74,Agilent XCT,ESI,TRUE,3.603616677,0.136383323,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CCC[N+](CCC)(CCC)CCC
50,MeOH,ammonium formate,10,6.8,tripropylamine,3.56,Agilent XCT,ESI,TRUE,2.846898046,0.713101954,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CCCN(CCC)CCC
50,MeOH,ammonium formate,10,6.8,pyridine,1.26,Agilent XCT,ESI,TRUE,1.074100816,0.185899184,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1ccncc1
50,MeOH,ammonium formate,10,6.8,pyrrolidine,2.4,Agilent XCT,ESI,TRUE,2.502540496,0.102540496,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,C1CCNC1
50,MeOH,ammonium formate,10,6.8,diethylamine,2.42,Agilent XCT,ESI,TRUE,2.546658979,0.126658979,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CCNCC
50,MeOH,ammonium formate,10,6.8,"3-methoxy-N,N-dimethylaniline",1.78,Agilent XCT,ESI,TRUE,1.863803849,0.083803849,1.603630919,31.862825,7.65,6.8,1,FALSE,MeOH/10 mM AmFor 50/50,CN(C)c1cccc(c1)OC
50,MeOH,ammonium formate,10,6.8,2-aminopyridine,1.91,Agilent XCT,ESI,TRUE,1.74935619,0.16064381,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1ccnc(c1)N
50,MeOH,ammonium formate,10,6.8,"4-dimethylamino-N,N-dimethylaniline",2.49,Agilent XCT,ESI,TRUE,2.585671621,0.095671621,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CN(C)c1ccc(cc1)N(C)C
50,MeOH,ammonium formate,10,6.8,reserpine,4.07,Agilent XCT,ESI,TRUE,4.00012285,0.06987715,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,COc1ccc2c3CCN4C[C@H]5C[C@H]([C@@H]([C@H]([C@H]5C[C@@H]4c3[nH]c2c1)C(=O)OC)OC)OC(=O)c1cc(c(c(c1)OC)OC)OC
50,MeOH,ammonium formate,10,6.8,glutamine,1.16,Agilent XCT,ESI,TRUE,1.508859799,0.348859799,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,C(CC(=N)O)[C@@H](C(=O)O)N
50,MeOH,ammonium formate,10,6.8,alpha-alanine,0.84,Agilent XCT,ESI,TRUE,1.09112017,0.25112017,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CC(C(=O)O)N
50,MeOH,ammonium formate,10,6.8,Phe-Phe-Phe-Phe,3.44,Agilent XCT,ESI,TRUE,3.561251773,0.121251773,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1ccc(cc1)CC(C(=NC(Cc1ccccc1)C(=NC(Cc1ccccc1)C(=NC(Cc1ccccc1)C(=O)O)O)O)O)N
50,MeOH,ammonium formate,10,6.8,"1,10-phenanthroline",3.15,Agilent XCT,ESI,TRUE,3.013903998,0.136096002,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1cc2ccc3cccnc3c2nc1
50,MeOH,ammonium formate,10,6.8,"N,N-dimethyl-4-[2-[4-[(triphenylphosphoranylidene)amino]phenyl]diazenyl]-benzenamine",3.74,Agilent XCT,ESI,TRUE,3.657593619,0.082406381,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CN(C)c1ccc(cc1)/N=N/c1ccc(cc1)N=P(c1ccccc1)(c1ccccc1)c1ccccc1
50,MeOH,ammonium formate,10,6.8,"4-[2-[4-[(diphenyl-1-pyrrolidinylphosphoranylidene)amino]phenyl]diazenyl]-N,N-dimethyl-benzenamine",3.34,Agilent XCT,ESI,TRUE,3.718354104,0.378354104,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CN(C)c1ccc(cc1)/N=N/c1ccc(cc1)N=P(c1ccccc1)(c1ccccc1)N1CCCC1
50,MeOH,ammonium formate,10,6.8,4-[2-(4-nitrophenyl)diazenyl]-N-(phenyldi-1-pyrrolidinylphosphoranylidene)benzenamine,3.86,Agilent XCT,ESI,TRUE,4.015860199,0.155860199,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1ccc(cc1)P(=Nc1ccc(cc1)/N=N/c1ccc(cc1)N(=O)=O)(N1CCCC1)N1CCCC1
50,MeOH,ammonium formate,10,6.8,3-methoxycatechol,0.08,Agilent XCT,ESI,TRUE,-0.032329465,0.112329465,1.603630919,31.862825,7.65,6.8,1,FALSE,MeOH/10 mM AmFor 50/50,COc1cccc(c1O)O
50,MeOH,ammonium formate,10,6.8,4-methoxypyridine,1.55,Agilent XCT,ESI,TRUE,1.543775168,0.006224832,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,COc1ccncc1
50,MeOH,ammonium formate,10,6.8,phthalic acid,1.2,Agilent XCT,ESI,TRUE,1.169066874,0.030933126,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1ccc(c(c1)C(=O)O)C(=O)O
50,MeOH,ammonium formate,10,6.8,4-aminophenol,0.94,Agilent XCT,ESI,TRUE,1.102705105,0.162705105,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1cc(ccc1N)O
50,MeOH,ammonium formate,10,6.8,indazole,1.01,Agilent XCT,ESI,TRUE,1.396762955,0.386762955,1.603630919,31.862825,7.65,6.8,1,FALSE,MeOH/10 mM AmFor 50/50,c1ccc2c(c1)cn[nH]2
50,MeOH,ammonium formate,10,6.8,2-acetamido-5-nitrothiazole,0.63,Agilent XCT,ESI,TRUE,0.655141952,0.025141952,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CC(=Nc1ncc(N(=O)=O)s1)O
50,MeOH,ammonium formate,10,6.8,AMPA,-0.32,Agilent XCT,ESI,TRUE,-0.261977101,0.058022899,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,C(N)P(=O)(O)O
50,MeOH,ammonium formate,10,6.8,aldicarb-sulfone,2.6,Agilent XCT,ESI,TRUE,2.294560771,0.305439229,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CC(C)(/C=N/OC(=NC)O)S(=O)(=O)C
50,MeOH,ammonium formate,10,6.8,thiophanate-methyl,3.4,Agilent XCT,ESI,TRUE,3.198947771,0.201052229,1.603630919,31.862825,7.65,6.8,1,FALSE,MeOH/10 mM AmFor 50/50,COC(=NC(=Nc1ccccc1N=C(N=C(O)OC)S)S)O
50,MeOH,ammonium formate,10,6.8,bifenthrin,0.3,Agilent XCT,ESI,TRUE,0.249661462,0.050338538,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,Cc1c(cccc1c1ccccc1)COC(=O)C1C(/C=C(/C(F)(F)F)\Cl)C1(C)C
50,MeOH,ammonium formate,10,6.8,phenthoate,2.57,Agilent XCT,ESI,TRUE,2.437763571,0.132236429,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CCOC(=O)C(c1ccccc1)SP(=S)(OC)OC
50,MeOH,ammonium formate,10,6.8,p-anisaldehyde,0.88,Agilent XCT,ESI,TRUE,0.922258963,0.042258963,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,COc1ccc(cc1)C=O
50,MeOH,ammonium formate,10,6.8,4-hydroxybenzaldehyde,0.86,Agilent XCT,ESI,TRUE,0.923488571,0.063488571,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1cc(ccc1C=O)O
50,MeOH,ammonium formate,10,6.8,cinnamic acid,0.25,Agilent XCT,ESI,TRUE,0.284654802,0.034654802,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,c1ccc(cc1)/C=C/C(=O)O
50,MeOH,ammonium formate,10,6.8,scopolamine,3.62,Agilent XCT,ESI,TRUE,3.577123092,0.042876908,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CN1[C@@H]2CC(C[C@H]1[C@H]1[C@@H]2O1)OC(=O)[C@H](CO)c1ccccc1
50,MeOH,ammonium formate,10,6.8,cyanophenphos,2.86,Agilent XCT,ESI,TRUE,2.582203258,0.277796742,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CCOP(=S)(c1ccccc1)Oc1ccc(cc1)C#N
50,MeOH,ammonium formate,10,6.8,metamitrone,3.23,Agilent XCT,ESI,TRUE,3.078192675,0.151807325,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,Cc1nnc(c2ccccc2)c(=O)n1N
50,MeOH,ammonium formate,10,6.8,isoproturon,3.72,Agilent XCT,ESI,TRUE,3.428857192,0.291142808,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CC(C)c1ccc(cc1)NC(=O)N(C)C
50,MeOH,ammonium formate,10,6.8,alachlor,2.59,Agilent XCT,ESI,TRUE,2.373974127,0.216025873,1.603630919,31.862825,7.65,6.8,1,TRUE,MeOH/10 mM AmFor 50/50,CCc1cccc(CC)c1N(COC)C(=O)CCl
50,MeOH,ammonium formate,10,6.8,normetanephrine,1.75,Agilent XCT,ESI,TRUE,1.336278054,0.413721946,1.603630919,31.862825,7.65,6.8,1,FALSE,MeOH/10 mM AmFor 50/50,COc1cc(ccc1O)C(CN)O
50,MeOH,ammonium formate,10,6.8,tetraconazole,3.2,Agilent XCT,ESI,TRUE,3.00835976,0.19164024,1.603630919,31.862825,7.65,6.8,1,FALSE,MeOH/10 mM AmFor 50/50,c1cc(C(Cn2cncn2)COC(C(F)F)(F)F)c(cc1Cl)Cl
90,MeOH,formic acid,1,2.91,terfenadine,5.103054893,Thermo LTQ,ESI,TRUE,4.797821263,0.30523363,0.87,25.34,5.61,2.91,0,TRUE,MeOH/10 mM HCOOH 90/10,CC(C)(C)c1ccc(cc1)C(CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O)O
90,MeOH,formic acid,1,2.91,loperamide,5.080119815,Thermo LTQ,ESI,TRUE,5.102246268,0.022126453,0.87,25.34,5.61,2.91,0,TRUE,MeOH/10 mM HCOOH 90/10,CN(C)C(=O)C(CCN1CCC(CC1)(c1ccc(cc1)Cl)O)(c1ccccc1)c1ccccc1
90,MeOH,formic acid,1,2.91,amitriptyline,4.931041806,Thermo LTQ,ESI,TRUE,4.81576105,0.115280756,0.87,25.34,5.61,2.91,0,TRUE,MeOH/10 mM HCOOH 90/10,CN(C)CCC=C1c2ccccc2CCc2ccccc12
